id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-399032,2023-12-15,000001,Vente,280000.0,8,,RUE DES ROITELETS,0750,31270,31588,Villeneuve-Tolosane,31,,,31588000AA0144,,,,,,,,,,,,,0,2,Appartement,49,3,S,sols,,,410.0,1.338618,43.524287
2023-399034,2023-12-23,000001,Vente,145000.0,181,,LE VILLAGE,B125,31160,31011,Arbas,31,,,31011000AB0346,,,,,,,,,,,,,0,1,Maison,103,4,S,sols,,,617.0,0.903998,42.995136
2023-399035,2023-12-15,000001,Vente,103800.0,5,,PL DE LA MAIRIE,0120,31190,31128,Caujac,31,,,311280000A0102,,,,,,,,,,,,,0,1,Maison,68,3,S,sols,,,184.0,1.46934,43.299008
2023-399036,2023-12-21,000001,Vente,185000.0,10,B,RUE DE L INDUSTRIE,0165,31410,31287,Lavernose-Lacasse,31,,,312870000B1711,,,,,,,,,,,,,0,1,Maison,82,4,S,sols,,,151.0,1.258913,43.395837
2023-399037,2023-12-19,000001,Vente,152000.0,386,,RTE DE VALENTINE,0105,31160,31167,Encausse-les-Thermes,31,,,311670000A1067,,,,,,,,,,,,,0,1,Maison,119,4,S,sols,,,830.0,0.736378,43.051961
2023-399038,2023-12-11,000001,Vente,179000.0,6,,RUE JOSEPH NIEL,0890,31600,31395,Muret,31,,,31395000ES0163,,,,,,,,,,,,,0,1,Maison,83,4,S,sols,,,403.0,1.332173,43.46294
2023-399039,2023-12-15,000001,Vente,170000.0,23,,RUE PRINCIPALE,0043,31440,31199,Fronsac,31,,,311990000A0172,,,,,,,,,,,,,0,1,Maison,90,3,S,sols,,,517.0,0.648784,42.952986
2023-399040,2023-12-13,000001,Vente,194000.0,3,,RUE DE L EGALITE,0022,31210,31031,Ausson,31,,,31031000AE0012,,,,,,,,,,,,,0,1,Maison,120,4,S,sols,,,582.0,0.594233,43.082854
2023-399041,2023-12-15,000001,Vente,502150.0,3,B,RTE DE MURET,0056,31600,31533,Saubens,31,,,31533000AO0142,,,,,,,,,,,,,0,1,Maison,206,6,S,sols,,,969.0,1.350223,43.477861
2023-399042,2023-12-15,000001,Vente,175255.0,16,,AV LACHAPELLE,0710,31110,31042,Bagnères-de-Luchon,31,,,31042000AB0014,,,,,,,,,,,,,0,2,Appartement,83,3,P,prés,,,749.0,0.59588,42.800707
2023-399042,2023-12-15,000001,Vente,175255.0,16,,AV LACHAPELLE,0710,31110,31042,Bagnères-de-Luchon,31,,,31042000AB0014,,,,,,,,,,,,,0,2,Appartement,100,5,P,prés,,,749.0,0.59588,42.800707
2023-399043,2023-12-20,000001,Vente,77900.0,10,,RUE GARAVE,0500,31110,31042,Bagnères-de-Luchon,31,,,31042000AI0136,,,15,36.97,31,,,,,,,,2,2,Appartement,33,2,,,,,,0.589642,42.789149
2023-399045,2023-12-12,000001,Vente,90000.0,6,,RUE SOULERAT,1270,31110,31042,Bagnères-de-Luchon,31,,,31042000AD0034,,,,,,,,,,,,,0,1,Maison,98,5,S,sols,,,417.0,0.594014,42.792395
2023-399046,2023-12-14,000001,Vente,98510.0,1,,PL LUCIEN SAINT,0017,31440,31316,Marignac,31,,,313160000B0033,,,,,,,,,,,,,0,1,Maison,195,8,S,sols,,,105.0,0.657891,42.913444
2023-399047,2023-12-26,000001,Vente,191240.0,7,,RTE DE CARBONNE,0003,31390,31416,Peyssies,31,,,314160000B0809,,,,,,,,,,,,,0,1,Maison,59,3,T,terres,,,1510.0,1.185281,43.316113
2023-399050,2023-12-29,000001,Vente,54000.0,409,,LA VILLE,B224,31160,31020,Aspet,31,,,31020000AC0090,,,,,,,,,,,,,0,1,Maison,90,3,S,sols,,,60.0,0.803248,43.013876
2023-399052,2023-12-12,000001,Vente,134220.0,2,,BD AMEDEE FONTAN,0050,31110,31042,Bagnères-de-Luchon,31,,,31042000AK0479,,,18,,,,,,,,,,1,2,Appartement,54,4,,,,,,0.598529,42.789692
2023-399054,2023-12-15,000001,Vente,141000.0,30,,TARTUGO,B058,31230,31152,Coueilles,31,,,31152000AE0153,,,,,,,,,,,,,0,1,Maison,200,6,S,sols,,,1680.0,0.884589,43.348543
2023-399055,2023-12-15,000001,Vente,130000.0,61,,CHE DE L ERMITAGE ST MARTIN,0578,31600,31395,Muret,31,,,31395000HK0059,,,121,,153,,27,64.85,,,,,3,2,Appartement,64,3,,,,,,1.322758,43.44518
2023-399056,2023-12-19,000001,Vente,84000.0,134,,IMP ROUSSET,0273,31470,31499,Saint-Lys,31,,,314990000A1223,,,,,,,,,,,,,0,1,Maison,155,6,S,sols,,,875.0,1.171057,43.521752
2023-399057,2023-12-01,000001,Vente,34500.0,111,,BROUCA,B009,31110,31470,Saint-Aventin,31,,,31470000AA0009,,,198,,,,,,,,,,1,2,Appartement,21,1,,,,,,0.575892,42.76763
2023-399061,2023-12-21,000001,Vente,54000.0,15,,RUE DES GENTIANES,0170,31120,31460,Roquettes,31,,,31460000AB0229,,,,,,,,,,,,,0,1,Maison,148,6,S,sols,,,787.0,1.370477,43.499067
2023-399062,2023-12-21,000001,Vente,160000.0,7,,RUE DE GASCOGNE,0713,31600,31395,Muret,31,,,31395000CY0057,,,,,,,,,,,,,0,1,Maison,95,3,S,sols,,,578.0,1.292675,43.443942
2023-399063,2023-12-21,000001,Vente,20000.0,13,G,BD D ENCORE,0450,31800,31483,Saint-Gaudens,31,,,31483000AT0122,,,110,76.28,534,,,,,,,,2,2,Appartement,73,4,,,,,,0.732089,43.115541
2023-399067,2023-12-20,000001,Vente,220000.0,9,,RTE DE LONGAGES,0193,31410,31287,Lavernose-Lacasse,31,,,31287000AB0589,,,,,,,,,,,,,0,1,Maison,103,3,S,sols,,,796.0,1.251496,43.389877
2023-399070,2023-09-19,000001,Vente,123000.0,2,,RUE DES ANCIENS SILOS,0042,31600,31395,Muret,31,,,31395000EP0068,,,2111,,,,,,,,,,1,2,Appartement,70,3,,,,,,1.328646,43.472424
2023-399072,2023-12-21,000001,Vente,240000.0,4,,RUE DE L ARCHIPRETRE,0031,31600,31299,Lherm,31,,,312990000A0250,,,,,,,,,,,,,0,1,Maison,122,3,S,sols,,,412.0,1.222823,43.427877
2023-399073,2023-12-04,000001,Vente,55000.0,6,,RUE DU GENERAL LAPENE,0610,31800,31483,Saint-Gaudens,31,,,31483000AH0115,,,17,,8,84.79,,,,,,,2,2,Appartement,88,3,,,,,,0.723061,43.109777
2023-399074,2023-12-06,000001,Vente,140000.0,18,,RUE DES PYRENEES,0078,31410,31486,Saint-Hilaire,31,,,314860000B1271,,,,,,,,,,,,,0,1,Maison,135,4,S,sols,,,1000.0,1.270297,43.417941
2023-399074,2023-12-06,000001,Vente,140000.0,18,,RUE DES PYRENEES,0078,31410,31486,Saint-Hilaire,31,,,314860000B1271,,,,,,,,,,,,,0,1,Maison,135,4,AG,terrains d'agrément,PARC,Parc,906.0,1.270297,43.417941
2023-399075,2023-12-28,000001,Vente,63000.0,120,,LE VILLAGE,B126,31230,31443,Puymaurin,31,,,314430000F0152,,,,,,,,,,,,,0,1,Maison,110,3,S,sols,,,178.0,0.764021,43.37259
2023-399076,2023-12-21,000001,Vente,42500.0,306,,CHE DE POUNCET,0153,31430,31193,Le Fousseret,31,,,311930000D0414,,,,,,,,,,,,,0,1,Maison,95,3,S,sols,,,6240.0,1.087923,43.258634
2023-399081,2023-12-20,000001,Vente,149000.0,14,,RTE DE LOUMAGNE,0066,31220,31324,Martres-Tolosane,31,,,31324000AI0228,,,,,,,,,,,,,0,1,Maison,90,3,S,sols,,,1665.0,1.029759,43.202113
2023-399082,2023-12-20,000001,Vente,35000.0,8,,RUE VICTOR HUGO,1650,31800,31483,Saint-Gaudens,31,,,31483000AL0300,,,,,,,,,,,,,0,1,Maison,125,4,S,sols,,,173.0,0.721437,43.106936
2023-399083,2023-12-21,000001,Vente,33000.0,16,,RTE DE LANNEMEZAN,0095,31350,31070,Blajan,31,,,310700000A0741,,,,,,,,,,,,,0,1,Maison,120,5,S,sols,,,123.0,0.641101,43.258614
2023-399086,2023-12-19,000001,Vente,115000.0,1,,RUE DES PYRENEES,0129,31410,31303,Longages,31,,,313030000D0793,,,4,60.36,,,,,,,,,1,2,Appartement,61,3,,,,,,1.234811,43.35425
2023-399087,2023-12-19,000001,Vente,80000.0,11,,CITE NOUGRATOUS,A001,31360,31457,Roquefort-sur-Garonne,31,,,31457000AB0048,,,,,,,,,,,,,0,1,Maison,93,5,S,sols,,,449.0,0.974851,43.170893
2023-399088,2023-12-18,000001,Vente,297480.0,17,,AV DE LA FORET,0240,31370,31454,Rieumes,31,,,314540000C1542,,,,,,,,,,,,,0,1,Maison,120,4,S,sols,,,1070.0,1.106631,43.408734
2023-399089,2023-12-22,000001,Vente,245000.0,65,,CHE DES MAILHEAUX,0550,31270,31588,Villeneuve-Tolosane,31,,,31588000AH0537,,,,,,,,,,,,,0,1,Maison,116,5,S,sols,,,818.0,,
2023-399090,2023-12-18,000001,Vente,285000.0,22,,VILLAGE DE SALLES,B017,31110,31524,Salles-et-Pratviel,31,,,315240000A0532,,,,,,,,,,,,,0,1,Maison,120,3,S,sols,,,156.0,0.605801,42.829822
2023-399090,2023-12-18,000001,Vente,285000.0,22,,VILLAGE DE SALLES,B017,31110,31524,Salles-et-Pratviel,31,,,315240000A0533,,,,,,,,,,,,,0,1,Maison,108,3,S,sols,,,50.0,0.605875,42.829755
2023-399093,2023-12-21,000001,Vente,190000.0,10,B,RUE DE L INDUSTRIE,0165,31410,31287,Lavernose-Lacasse,31,,,312870000B1720,,,,,,,,,,,,,0,1,Maison,82,4,S,sols,,,194.0,1.259032,43.396282
2023-399094,2023-12-21,000001,Vente,165000.0,10,B,RUE DE L INDUSTRIE,0165,31410,31287,Lavernose-Lacasse,31,,,312870000B1749,,,,,,,,,,,,,0,1,Maison,69,3,S,sols,,,141.0,1.258351,43.396021
2023-399095,2023-12-22,000001,Vente,200000.0,10,B,RUE DE L INDUSTRIE,0165,31410,31287,Lavernose-Lacasse,31,,,312870000B1732,,,,,,,,,,,,,0,1,Maison,87,4,S,sols,,,143.0,1.258263,43.396251
2023-399096,2023-12-13,000001,Vente,77000.0,4,,AV DES MURIERS,0101,31120,31458,Roques,31,,,31458000AH0341,,,127,,139,,38,24.44,,,,,3,2,Appartement,24,1,,,,,,1.364279,43.505889
2023-399098,2023-12-20,000001,Vente,128000.0,20,,RUE DES PYRENEES,0078,31220,31406,Palaminy,31,,,314060000A0127,,,,,,,,,,,,,0,1,Maison,58,3,S,sols,,,46.0,1.068752,43.202071
2023-399101,2023-12-20,000001,Vente,145000.0,45,,RUE MAURICE SARRAUT,1039,31800,31483,Saint-Gaudens,31,,,31483000AO0082,,,,,,,,,,,,,0,1,Maison,80,5,S,sols,,,375.0,0.724119,43.115386
2023-399104,2023-12-18,000001,Vente,252000.0,10,,RUE LOUIS CASTEX,0536,31120,31420,Pinsaguel,31,,,31420000AL0066,,,,,,,,,,,,,0,1,Maison,100,5,S,sols,,,605.0,1.391606,43.505061
2023-399105,2023-12-21,000001,Vente,250000.0,62,A,HERRUS,B049,31220,31362,Montberaud,31,,,313620000D0821,,,,,,,,,,,,,0,1,Maison,148,5,S,sols,,,1322.0,1.146269,43.150509
2023-399105,2023-12-21,000001,Vente,250000.0,62,A,HERRUS,B049,31220,31362,Montberaud,31,,,313620000D0821,,,,,,,,,,,,,0,1,Maison,148,5,P,prés,,,711.0,1.146269,43.150509
2023-399108,2023-12-19,000001,Vente,190000.0,22,,RUE DU PRAT BEDIAOU,0012,31160,31155,Couret,31,,,311550000B0173,,,,,,,,,,,,,0,1,Maison,112,4,S,sols,,,565.0,0.817709,43.048938
2023-399109,2023-12-21,000001,Vente,307000.0,18,,CHE DE LA FERRANE,0639,31600,31395,Muret,31,,,31395000CE0006,,,,,,,,,,,,,0,1,Maison,155,4,S,sols,,,1000.0,1.317221,43.417827
2023-399109,2023-12-21,000001,Vente,307000.0,18,,CHE DE LA FERRANE,0639,31600,31395,Muret,31,,,31395000CE0006,,,,,,,,,,,,,0,1,Maison,155,4,T,terres,,,1510.0,1.317221,43.417827
2023-399114,2023-12-22,000001,Vente,110000.0,8,,RUE SAINT JACQUES,1620,31600,31395,Muret,31,,,31395000ID0469,,,,,,,,,,,,,0,1,Maison,55,3,S,sols,,,30.0,1.327714,43.460278
2023-399118,2023-12-15,000001,Vente,15000.0,174,,RTE DE L'ISLE EN DODON,0008,31230,31072,Boissède,31,,,31072000ZC0149,,,,,,,,,,,,,0,1,Maison,87,4,T,terres,,,1013.0,0.825978,43.407127
2023-399118,2023-12-15,000001,Vente,15000.0,174,,RTE DE L'ISLE EN DODON,0008,31230,31072,Boissède,31,,,31072000ZC0149,,,,,,,,,,,,,0,1,Maison,87,4,S,sols,,,126.0,0.825978,43.407127
2023-399123,2023-12-15,000001,Vente,590992.0,80,,RTE D EMPEAUX,0039,31470,31075,Bonrepos-sur-Aussonnelle,31,,,310750000B1412,,,,,,,,,,,,,0,1,Maison,276,7,,,,,,1.147948,43.547243
2023-399124,2023-12-22,000001,Vente,150600.0,67,,BD DE PEYRAMOND,1290,31600,31395,Muret,31,,,31395000EL0207,,,3,66.09,9,,,,,,,,2,2,Appartement,67,3,,,,,,1.317026,43.464955
2023-399126,2023-12-27,000001,Vente,67250.0,36,,PUJOULET,B188,31160,31174,Estadens,31,,,31174000AA0069,,,,,,,,,,,,,0,1,Maison,92,4,S,sols,,,433.0,0.821082,43.033998
2023-399128,2023-12-14,000001,Vente,241000.0,2,,PL DES TEMPLIERS,0010,31260,31391,Montsaunès,31,,,31391000AD0068,,,,,,,,,,,,,0,1,Maison,275,6,S,sols,,,558.0,0.936702,43.11199
2023-399129,2023-12-15,000001,Vente,149500.0,1,,ALL HENRI GUILLAUMET,0091,31600,31165,Eaunes,31,,,31165000AO0153,,,205,62.85,865,,873,,,,,,3,2,Appartement,62,3,,,,,,1.353946,43.427231
2023-399130,2023-12-16,000001,Vente,131000.0,5,,AV DU CASTERA,0026,31310,31375,Montesquieu-Volvestre,31,,,31375000AB0266,,,,,,,,,,,,,0,1,Maison,92,4,S,sols,,,226.0,1.233725,43.207057
2023-399132,2023-12-27,000001,Vente,150000.0,152,,BOUT DU PONT,B012,31160,31544,Sengouagnet,31,,,315440000A0068,,,,,,,,,,,,,0,1,Maison,100,3,S,sols,,,335.0,0.794612,42.982508
2023-399135,2023-12-23,000001,Vente,268196.66,220,,MURET,B081,31160,31544,Sengouagnet,31,,,315440000A2093,,,,,,,,,,,,,0,1,Maison,120,4,S,sols,,,500.0,0.791404,42.989177
2023-399135,2023-12-23,000001,Vente,268196.66,220,,MURET,B081,31160,31544,Sengouagnet,31,,,315440000A2093,,,,,,,,,,,,,0,1,Maison,120,4,AG,terrains d'agrément,,,733.0,0.791404,42.989177
2023-399136,2023-12-28,000001,Vente,82000.0,37,,AV JUSTIN PAGES,0142,31190,31033,Auterive,31,,,31033000AK0154,,,79,,,,,,,,,,1,2,Appartement,42,2,,,,,,1.458735,43.351997
2023-399138,2023-12-22,000001,Vente,205900.0,1558,,RTE DU VILLAGE,0012,31230,31363,Montbernard,31,,,31363000AN0334,,,,,,,,,,,,,0,1,Maison,152,6,S,sols,,,1795.0,0.768388,43.308936
2023-399140,2023-12-18,000001,Vente,80000.0,15,C,RUE DE LA GRAVETTE,0143,31470,31499,Saint-Lys,31,,,314990000B0003,,,216,,3,43.14,331,,,,,,3,2,Appartement,43,2,,,,,,1.180504,43.514845
2023-399141,2023-12-21,000001,Vente,167500.0,14,,RTE DE SAINTE MATRONE,0019,31260,31336,Mazères-sur-Salat,31,,,31336000AE0141,,,,,,,,,,,,,0,1,Maison,87,5,S,sols,,,864.0,0.970862,43.131542
2023-399142,2023-12-20,000001,Vente,222970.0,30,,RTE DE LUSCAN,0018,31510,31045,Barbazan,31,,,310450000B1196,,,,,,,,,,,,,0,1,Maison,151,4,S,sols,,,1168.0,0.618997,43.027161
2023-399143,2023-12-18,000001,Vente,80000.0,32,,RUE DES PYRENEES,0144,31210,31390,Montréjeau,31,,,313900000C0817,,,,,,,,,,,,,0,2,Appartement,114,6,S,sols,,,118.0,0.568866,43.084817
2023-399143,2023-12-18,000001,Vente,80000.0,32,,RUE DES PYRENEES,0144,31210,31390,Montréjeau,31,,,313900000C0817,,,,,,,,,,,,,0,2,Appartement,54,2,S,sols,,,118.0,0.568866,43.084817
2023-399144,2023-12-22,000001,Vente,188345.0,17,,RUE MOZART,1120,31800,31483,Saint-Gaudens,31,,,31483000AV0249,,,,,,,,,,,,,0,1,Maison,82,4,S,sols,,,470.0,0.735995,43.114303
2023-399146,2023-12-27,000001,Vente,149000.0,4,,CHEM DES CASTETS,0011,31260,31110,Cassagne,31,,,311100000C0689,,,,,,,,,,,,,0,1,Maison,68,4,S,sols,,,700.0,0.988068,43.119268
2023-399147,2023-12-18,000001,Vente,100000.0,31,,RUE ANDRE AMPERE,0043,31600,31395,Muret,31,,,31395000EX0663,,,113,,114,,20,45.65,36,,,,4,2,Appartement,45,2,,,,,,1.336512,43.455963
2023-399148,2023-12-13,000001,Vente,255270.0,5018,F,MALAUZE,B004,31190,31330,Mauressac,31,,,313300000A0645,,,,,,,,,,,,,0,1,Maison,100,4,S,sols,,,750.0,1.429435,43.322496
2023-399152,2023-12-19,000001,Vente,228680.0,47,,RTE PRINCIPALE,0050,31600,31253,Labastidette,31,,,312530000A0214,,,20,99.36,,,,,,,,,1,1,Maison,99,5,,,,,,1.245876,43.461538
2023-399157,2023-12-28,000001,Vente,30000.0,13,B,RUE DE LA REPUBLIQUE,1380,31800,31483,Saint-Gaudens,31,,,31483000AL0018,,,5,,,,,,,,,,1,2,Appartement,90,3,,,,,,0.722505,43.107991
2023-399158,2023-12-26,000001,Vente,158000.0,101,,CHEM DE LA TOUR,0285,31510,31535,Sauveterre-de-Comminges,31,,,315350000G0728,,,,,,,,,,,,,0,1,Maison,165,5,P,prés,,,2802.0,0.667923,43.037114
2023-399158,2023-12-26,000001,Vente,158000.0,101,,CHEM DE LA TOUR,0285,31510,31535,Sauveterre-de-Comminges,31,,,315350000G0728,,,,,,,,,,,,,0,1,Maison,165,5,S,sols,,,500.0,0.667923,43.037114
2023-399160,2023-12-28,000001,Vente,255000.0,74,,BD DES PYRENEES,0720,31270,31588,Villeneuve-Tolosane,31,,,31588000AK0178,,,,,,,,,,,,,0,1,Maison,85,4,S,sols,,,478.0,1.338375,43.529582
2023-399173,2023-12-15,000001,Vente,335000.0,4,,RUE CLEMENT MAROT,0007,31120,31460,Roquettes,31,,,31460000AM0115,,,,,,,,,,,,,0,1,Maison,130,4,S,sols,,,997.0,1.374971,43.490993
2023-399174,2023-12-15,000001,Vente,250000.0,1,B,CHE BENECH,0355,31470,31187,Fonsorbes,31,,,31187000BP0101,,,,,,,,,,,,,0,1,Maison,119,5,S,sols,,,1589.0,1.222988,43.532532
2023-399176,2023-12-18,000001,Vente,245000.0,470,B,RTE DE ROQUEFORT,0450,31220,31327,Mauran,31,,,313270000B1272,,,,,,,,,,,,,0,1,Maison,98,4,S,sols,,,1535.0,1.023136,43.188878
2023-399176,2023-12-18,000001,Vente,245000.0,470,B,RTE DE ROQUEFORT,0450,31220,31327,Mauran,31,,,313270000B1272,,,,,,,,,,,,,0,1,Maison,93,3,S,sols,,,1535.0,1.023136,43.188878
2023-399177,2023-12-20,000001,Vente,333550.0,15,,LOT BALAITOUS,A005,31810,31572,Venerque,31,,,315720000B0666,,,,,,,,,,,,,0,1,Maison,102,4,S,sols,,,1050.0,1.452467,43.437607
2023-399184,2023-12-18,000001,Vente,150000.0,13,,RUE BOLTAR,0015,31600,31547,Seysses,31,,,31547000AN0229,,,,,,,,,,,,,0,1,Maison,150,4,S,sols,,,68.0,1.314493,43.497117
2023-399186,2023-12-18,000001,Vente,363000.0,375,,CHE DE L HORTO,0120,31550,31145,Cintegabelle,31,,,311450000M0151,,,,,,,,,,,,,0,1,Maison,141,4,S,sols,,,880.0,1.532569,43.304947
2023-399187,2023-12-19,000001,Vente,156000.0,22,,RUE DES PINS,0087,31210,31224,Gourdan-Polignan,31,,,312240000A2103,,,,,,,,,,,,,0,1,Maison,73,4,S,sols,,,204.0,0.57599,43.080529
2023-399188,2023-12-29,000001,Vente,444400.0,24,,BD EDMOND ROSTAND,0390,31110,31042,Bagnères-de-Luchon,31,,,31042000AK0169,,,,,,,,,,,,,0,1,Maison,160,7,S,sols,,,615.0,0.597499,42.78849
2023-399189,2023-12-19,000001,Vente,56830.0,17,,RUE DE SUPERBAGNERES,1310,31110,31042,Bagnères-de-Luchon,31,,,31042000AI0238,,,6,22.76,,,,,,,,,1,2,Appartement,21,1,,,,,,0.59116,42.788586
2023-399191,2023-12-14,000001,Vente,254630.0,18,,IMP DU GERS,0141,31270,31203,Frouzins,31,,,31203000AC0353,,,7,93.14,,,,,,,,,1,2,Appartement,98,4,,,,,,1.311619,43.515203
2023-399192,2023-12-21,000001,Vente,30000.0,78,,VILLAGE,B076,31440,31190,Fos,31,,,311900000A1858,,,,,,,,,,,,,0,1,Maison,56,3,S,sols,,,65.0,0.733826,42.873773
2023-399193,2023-12-22,000001,Vente,172800.0,14,,RUE DE LA GAIETE,0070,31310,31280,Latrape,31,,,312800000C0032,,,,,,,,,,,,,0,1,Maison,146,4,S,sols,,,205.0,1.287614,43.245438
2023-399195,2023-12-21,000001,Vente,237000.0,222,,CHE DU MOULIN A VENT,0084,31870,31263,Lagardelle-sur-Lèze,31,,,312630000C0392,,,,,,,,,,,,,0,1,Maison,105,5,S,sols,,,543.0,1.382355,43.4043
2023-399195,2023-12-21,000001,Vente,237000.0,222,,CHE DU MOULIN A VENT,0084,31870,31263,Lagardelle-sur-Lèze,31,,,312630000C0392,,,,,,,,,,,,,0,1,Maison,105,5,J,jardins,POTAG,Jardin potager,2325.0,1.382355,43.4043
2023-399196,2023-12-20,000001,Vente,217000.0,78,,BD DE PEYRAMOND,1290,31600,31395,Muret,31,,,31395000EK0103,,,,,,,,,,,,,0,1,Maison,77,4,S,sols,,,751.0,1.317182,43.465895
2023-399197,2023-12-22,000001,Vente,86000.0,9001,,RES LAFAYETTE,A020,31190,31033,Auterive,31,,,31033000AM0160,,,135,69.02,136,,,,,,,,2,2,Appartement,71,4,,,,,,1.473899,43.348236
2023-399200,2023-12-15,000001,Vente,266415.0,40,C,AV DE VALMY,0118,31800,31247,Labarthe-Rivière,31,,,312470000B2371,,,,,,,,,,,,,0,1,Maison,123,4,S,sols,,,1000.0,0.664381,43.082644
2023-399200,2023-12-15,000001,Vente,266415.0,40,C,AV DE VALMY,0118,31800,31247,Labarthe-Rivière,31,,,312470000B2371,,,,,,,,,,,,,0,1,Maison,123,4,AG,terrains d'agrément,PARC,Parc,559.0,0.664381,43.082644
2023-399202,2023-12-14,000001,Vente,69000.0,121,F,RUE JEAN ADOUE,0785,31800,31483,Saint-Gaudens,31,,,31483000BA0174,,,31,,68,,69,,,,,,3,2,Appartement,56,3,,,,,,0.750365,43.113801
2023-399204,2023-12-29,000001,Vente,89000.0,13,,RUE DES POURTAOUX,0361,31220,31135,Cazères,31,,,311350000B1208,,,4,,,,,,,,,,1,2,Appartement,62,3,,,,,,1.092132,43.211756
2023-399205,2023-12-14,000001,Vente,50000.0,2,,RUE DE DEVANT,0034,31210,31076,Bordes-de-Rivière,31,,,310760000C0580,,,,,,,,,,,,,0,1,Maison,65,3,S,sols,,,735.0,0.633249,43.105941
2023-399208,2023-12-22,000002,Vente,190000.0,9001,,ESCLOUPIES D EN BAS,B059,31190,31033,Auterive,31,,,310330000A1190,,,,,,,,,,,,,0,1,Maison,157,3,S,sols,,,614.0,1.460029,43.382748
2023-399208,2023-12-22,000002,Vente,190000.0,9001,,ESCLOUPIES D EN BAS,B059,31190,31033,Auterive,31,,,310330000A1190,,,,,,,,,,,,,0,1,Maison,221,7,S,sols,,,614.0,1.460029,43.382748
2023-399209,2023-12-18,000001,Vente,165000.0,5148,F,RUE LE BIE,0035,31110,31360,Montauban-de-Luchon,31,,,31360000AE0119,,,,,,,,,,,,,0,2,Appartement,32,2,S,sols,,,876.0,0.61035,42.793392
2023-399209,2023-12-18,000001,Vente,165000.0,5148,F,RUE LE BIE,0035,31110,31360,Montauban-de-Luchon,31,,,31360000AE0119,,,,,,,,,,,,,0,2,Appartement,30,2,S,sols,,,876.0,0.61035,42.793392
2023-399209,2023-12-18,000001,Vente,165000.0,5148,F,RUE LE BIE,0035,31110,31360,Montauban-de-Luchon,31,,,31360000AE0119,,,,,,,,,,,,,0,2,Appartement,54,3,S,sols,,,876.0,0.61035,42.793392
2023-399211,2023-12-29,000001,Vente,35000.0,9,,RUE SAINT JACQUES,1620,31600,31395,Muret,31,,,31395000ID0477,,,,,,,,,,,,,0,1,Maison,60,2,S,sols,,,22.0,1.327584,43.460256
2023-399212,2023-12-18,000001,Vente,221550.0,4,,RUE DES RENARDS,1047,31470,31187,Fonsorbes,31,,,31187000CC0291,,,16,,,,,,,,,,1,1,Maison,69,3,,,,,,1.232376,43.549315
2023-399213,2023-12-20,000001,Vente,45000.0,6,B,RUE DU CANTON,0011,31410,31181,Le Fauga,31,,,311810000B1845,,,,,,,,,,,,,0,1,Maison,35,2,S,sols,,,65.0,1.296117,43.396938
2023-399215,2023-12-26,000001,Vente,331358.0,88,,AV DU LOUP-SAUT,0091,31810,31572,Venerque,31,,,315720000K0542,,,,,,,,,,,,,0,1,Maison,107,5,S,sols,,,923.0,1.442456,43.424423
2023-399219,2023-12-27,000002,Vente,146729.0,640,,RTE DE NARBONNE,0130,31810,31572,Venerque,31,,,315720000H0200,,,,,,,,,,,,,0,1,Maison,80,5,S,sols,,,805.0,1.451946,43.42708
2023-399219,2023-12-27,000002,Vente,146729.0,630,,RTE DE NARBONNE,0130,31810,31572,Venerque,31,,,315720000H0201,,,,,,,,,,,,,0,1,Maison,53,2,S,sols,,,255.0,1.451621,43.427103
2023-399220,2023-12-27,000001,Vente,138000.0,5,,RUE DE L EUROPE,0033,31600,31533,Saubens,31,,,31533000AO0166,,,25,,,,,,,,,,1,2,Appartement,78,4,,,,,,1.349365,43.479428
2023-399221,2023-12-28,000001,Vente,249700.0,19,,RUE DES VANNIERS,0875,31270,31588,Villeneuve-Tolosane,31,,,31588000AP0265,,,,,,,,,,,,,0,1,Maison,82,4,S,sols,,,207.0,1.349089,43.523793
2023-399222,2023-12-29,000001,Vente,135000.0,9,,RUE GUILLAUME BERDEIL,0075,31270,31203,Frouzins,31,,,31203000AB0162,,,37,,,,,,,,,,1,2,Appartement,69,3,,,,,,1.322111,43.51523
2023-399224,2023-12-19,000001,Vente,79000.0,25,,BOURREC,B007,31220,31367,Montclar-de-Comminges,31,,,313670000A0303,,,,,,,,,,,,,0,1,Maison,100,2,S,sols,,,643.0,1.032585,43.172913
2023-399224,2023-12-19,000001,Vente,79000.0,34,,BOURREC,B007,31220,31367,Montclar-de-Comminges,31,,,313670000A0550,,,,,,,,,,,,,0,1,Maison,18,1,S,sols,,,27.0,1.032638,43.17288
2023-399225,2023-12-21,000001,Vente,135000.0,47,,AV DES PYRENEES,0130,31220,31324,Martres-Tolosane,31,,,31324000AO0181,,,,,,,,,,,,,0,1,Maison,106,3,S,sols,,,1732.0,,
